Price,Close,High,Low,Open,Volume
Ticker,^CNX100,^CNX100,^CNX100,^CNX100,^CNX100
Date,,,,,
2019-12-12,12065.849609375,12099.0498046875,12026.400390625,12037.9501953125,10618000
2019-12-13,12182.7001953125,12194.599609375,12118.25,12120.150390625,11316100
2019-12-16,12144.849609375,12226.0,12137.400390625,12222.849609375,7735300
2019-12-17,12248.9501953125,12266.150390625,12160.900390625,12173.400390625,9725600
2019-12-18,12304.25,12319.2001953125,12240.75,12280.0498046875,10296800
2019-12-19,12343.849609375,12352.650390625,12280.349609375,12306.7001953125,10072300
2019-12-20,12363.400390625,12378.7998046875,12340.0498046875,12351.900390625,12032900
2019-12-23,12354.9501953125,12381.400390625,12304.400390625,12330.349609375,9020800
2019-12-24,12312.099609375,12375.0,12300.2998046875,12362.25,7256600
2019-12-26,12229.150390625,12319.5498046875,12221.650390625,12311.25,8657300
2019-12-27,12344.599609375,12355.650390625,12259.349609375,12273.9501953125,7111800
2019-12-30,12354.25,12387.2998046875,12313.099609375,12373.0498046875,7107800
2019-12-31,12267.75,12347.25,12252.5498046875,12347.25,7537800
2020-01-01,12279.0498046875,12320.75,12263.2001953125,12299.849609375,4462500
2020-01-02,12380.5,12387.650390625,12292.2001953125,12294.9501953125,6457800
2020-01-03,12328.599609375,12368.599609375,12292.400390625,12359.7001953125,6716700
2020-01-06,12090.599609375,12278.25,12070.75,12270.25,6527600
2020-01-07,12154.9501953125,12255.75,12106.2998046875,12174.650390625,7360500
2020-01-08,12131.4501953125,12145.0,12026.7998046875,12034.400390625,9489600
2020-01-09,12319.7001953125,12328.25,12241.75,12259.5498046875,10534000
2020-01-10,12359.7001953125,12412.9501953125,12316.599609375,12372.0,9394800
2020-01-13,12436.4501953125,12442.5498046875,12391.5,12401.150390625,7836600
2020-01-14,12468.5498046875,12480.4501953125,12417.7001953125,12442.599609375,8384000
2020-01-15,12458.849609375,12470.349609375,12392.5498046875,12458.2998046875,9749700
2020-01-16,12470.599609375,12506.400390625,12431.5,12468.599609375,7327100
2020-01-17,12471.150390625,12500.9501953125,12439.150390625,12445.75,17092900
2020-01-20,12343.2001953125,12544.400390625,12335.099609375,12544.400390625,10637500
2020-01-21,12287.25,12349.400390625,12279.5,12314.4501953125,12600
2020-01-22,12230.849609375,12341.099609375,12213.650390625,12335.099609375,10800
2020-01-23,12312.900390625,12321.400390625,12220.7001953125,12248.2001953125,16992500
2020-01-24,12386.9501953125,12410.7998046875,12282.7001953125,12307.25,9372400
2020-01-27,12262.650390625,12363.150390625,12249.4501953125,12336.75,7503000
2020-01-28,12203.2001953125,12311.0,12175.7998046875,12292.400390625,9129900
2020-01-29,12276.9501953125,12312.599609375,12251.2998046875,12262.75,8638600
2020-01-30,12165.400390625,12297.2998046875,12144.25,12295.099609375,9645000
2020-01-31,12086.900390625,12232.5,12071.0,12228.9501953125,11479000
2020-02-03,11820.2998046875,11864.2998046875,11719.25,11736.599609375,10318300
2020-02-04,12091.0,12099.349609375,11898.900390625,11900.0498046875,9029600
2020-02-05,12212.0,12219.9501953125,12071.900390625,12121.0498046875,10961100
2020-02-06,12273.7001953125,12295.2001953125,12211.599609375,12243.9501953125,10135600
2020-02-07,12249.25,12290.150390625,12223.7001953125,12286.849609375,8399800
2020-02-10,12185.349609375,12254.9501953125,12144.0498046875,12253.9501953125,8278500
2020-02-11,12246.2001953125,12317.7001953125,12237.7998046875,12260.2001953125,8266400
2020-02-12,12327.7001953125,12362.0,12282.2001953125,12288.150390625,9317200
2020-02-13,12301.75,12347.099609375,12266.25,12342.25,7942100
2020-02-14,12230.4501953125,12369.400390625,12210.0498046875,12314.25,22140600
2020-02-17,12152.0,12271.7001953125,12143.5,12247.2001953125,0
2020-02-18,12098.900390625,12134.4501953125,12009.5498046875,12133.599609375,15241200
2020-02-19,12248.2001953125,12256.2001953125,12155.25,12197.900390625,17176500
2020-02-20,12211.2998046875,12288.900390625,12202.75,12242.25,17242600
2020-02-24,11957.0,12140.4501953125,11939.5498046875,12140.4501953125,13946100
2020-02-25,11917.2998046875,12018.4501953125,11900.599609375,12007.2998046875,12778400
2020-02-26,11790.099609375,11902.150390625,11756.650390625,11859.099609375,11037100
2020-02-27,11746.849609375,11776.099609375,11646.0498046875,11773.9501953125,12434900
2020-02-28,11316.2998046875,11497.900390625,11288.400390625,11495.599609375,15459600
2020-03-02,11251.5498046875,11560.150390625,11153.650390625,11500.849609375,12491400
2020-03-03,11430.849609375,11471.099609375,11279.5498046875,11337.4501953125,12790000
2020-03-04,11372.849609375,11485.5,11205.9501953125,11481.5498046875,12745300
2020-03-05,11397.900390625,11515.5498046875,11371.5,11430.099609375,19540400
2020-03-06,11119.650390625,11163.0,10957.400390625,11061.849609375,23935700
2020-03-09,10583.0498046875,10886.2998046875,10442.150390625,10877.5,25474600
2020-03-11,10578.0,10673.25,10475.099609375,10476.650390625,22265800
2020-03-12,9693.9501953125,10160.75,9614.5498046875,10160.0498046875,25312200
2020-03-13,10050.25,10248.0,8642.2001953125,9177.2998046875,32106900
2020-03-16,9316.9501953125,9728.099609375,9281.75,9684.7998046875,25099600
2020-03-17,9105.400390625,9531.9501953125,9056.349609375,9395.099609375,19167300
2020-03-18,8607.9501953125,9265.2998046875,8552.25,9228.7998046875,41132400
2020-03-19,8388.7001953125,8703.849609375,7964.39990234375,8198.2001953125,19648400
2020-03-20,8852.0498046875,8995.349609375,8305.0,8417.5498046875,20040800
2020-03-23,7719.10009765625,8272.349609375,7694.2001953125,8057.35009765625,12283400
2020-03-24,7897.39990234375,8133.89990234375,7624.85009765625,7942.25,13175900
2020-03-25,8388.2001953125,8442.7998046875,7815.0,7827.5,11569400
2020-03-26,8732.099609375,8832.25,8382.849609375,8523.099609375,14235800
2020-03-27,8747.0498046875,9135.849609375,8614.349609375,9032.4501953125,13094800
2020-03-30,8405.2998046875,8683.150390625,8368.7998046875,8487.150390625,8925900
2020-03-31,8731.150390625,8805.9501953125,8483.400390625,8652.650390625,11070400
2020-04-01,8404.150390625,8725.7001953125,8351.75,8722.099609375,9097700
2020-04-03,8240.2001953125,8497.75,8213.25,8497.75,11352200
2020-04-07,8934.599609375,8958.9501953125,8508.150390625,8595.7001953125,12782400
2020-04-08,8921.2998046875,9288.349609375,8806.849609375,8842.599609375,14508300
2020-04-09,9282.849609375,9300.0498046875,9088.0,9144.099609375,11876600
2020-04-13,9177.7001953125,9282.9501953125,9080.2001953125,9276.2001953125,17382500
2020-04-15,9128.25,9449.349609375,9072.900390625,9366.099609375,19553300
2020-04-16,9197.099609375,9258.0498046875,9020.5498046875,9057.5498046875,14697600
2020-04-17,9453.5,9523.599609375,9283.5498046875,9523.150390625,16825200
2020-04-20,9442.599609375,9574.2001953125,9416.849609375,9573.75,13846400
2020-04-21,9175.650390625,9237.400390625,9107.900390625,9202.900390625,12297300
2020-04-22,9372.2998046875,9388.2998046875,9130.849609375,9215.5498046875,14735900
2020-04-23,9486.7001953125,9521.5498046875,9365.599609375,9419.0,15979200
2020-04-24,9323.7001953125,9463.4501953125,9312.150390625,9340.7998046875,12322300
2020-04-27,9462.150390625,9544.2001953125,9419.2001953125,9427.75,10229200
2020-04-28,9545.0498046875,9582.400390625,9434.150390625,9570.599609375,11672900
2020-04-29,9710.7001953125,9754.150390625,9561.5,9576.75,13833300
2020-04-30,10006.900390625,10031.9501953125,9883.5498046875,9906.0498046875,16438000
2020-05-04,9454.0498046875,9683.25,9430.349609375,9682.650390625,14240600
2020-05-05,9358.900390625,9615.7998046875,9344.5498046875,9591.7001953125,12200000
2020-05-06,9428.5498046875,9489.25,9266.099609375,9379.349609375,14553900
2020-05-07,9351.4501953125,9437.7998046875,9335.5,9394.25,10767100
2020-05-08,9408.650390625,9528.349609375,9395.4501953125,9522.650390625,0
2020-05-11,9411.7001953125,9596.7998046875,9393.4501953125,9505.9501953125,19170000
2020-05-12,9372.25,9415.0498046875,9218.4501953125,9343.599609375,16488200
2020-05-13,9552.650390625,9752.4501953125,9518.7998046875,9752.349609375,17100700
2020-05-14,9333.099609375,9465.849609375,9310.0498046875,9396.849609375,11709500
2020-05-15,9320.599609375,9372.0498046875,9240.9501953125,9371.900390625,10803400
2020-05-18,9004.400390625,9340.0,8988.9501953125,9339.900390625,14417500
2020-05-19,9060.150390625,9209.25,9036.0498046875,9140.9501953125,19156100
2020-05-20,9249.150390625,9276.599609375,9055.2001953125,9069.7001953125,13588400
2020-05-21,9299.7998046875,9366.75,9243.7998046875,9265.75,13350700
2020-05-22,9226.7998046875,9344.0498046875,9165.4501953125,9263.25,13186000
2020-05-26,9219.599609375,9341.400390625,9187.7998046875,9284.349609375,11419400
2020-05-27,9471.599609375,9488.349609375,9186.7001953125,9267.75,12346400
2020-05-28,9648.2001953125,9669.0498046875,9492.75,9519.7001953125,17012800
2020-05-29,9759.4501953125,9777.099609375,9542.5498046875,9584.0498046875,39474900
2020-06-01,9996.400390625,10093.150390625,9882.7001953125,9900.7001953125,17918200
2020-06-02,10139.75,10153.849609375,9998.400390625,10051.2001953125,21387800
2020-06-03,10220.25,10336.650390625,10194.0498046875,10266.900390625,22155100
2020-06-04,10198.0,10293.349609375,10108.5,10219.75,21089800
2020-06-05,10324.150390625,10357.5,10213.849609375,10265.7001953125,32703300
2020-06-08,10346.7001953125,10506.2998046875,10298.650390625,10506.25,34714300
2020-06-09,10231.25,10472.7998046875,10202.7001953125,10367.75,27883300
2020-06-10,10291.7001953125,10322.099609375,10211.5498046875,10255.4501953125,21448400
2020-06-11,10082.099609375,10297.9501953125,10066.599609375,10271.650390625,33711400
2020-06-12,10158.2998046875,10180.7998046875,9719.650390625,9720.5498046875,26764100
2020-06-15,10005.7998046875,10141.150390625,9924.099609375,10113.400390625,0
2020-06-16,10097.349609375,10230.599609375,9917.400390625,10200.4501953125,0
2020-06-17,10069.75,10186.150390625,10020.9501953125,10060.150390625,0
2020-06-18,10258.150390625,10276.900390625,10033.150390625,10051.4501953125,0
2020-06-19,10407.75,10434.599609375,10246.75,10289.0,0
2020-06-22,10494.349609375,10568.75,10453.099609375,10487.2001953125,23679500
2020-06-23,10660.7998046875,10674.400390625,10491.5,10534.9501953125,15657200
2020-06-24,10499.900390625,10753.599609375,10474.5498046875,10724.9501953125,19234100
2020-06-25,10486.5498046875,10558.4501953125,10392.7001953125,10431.0498046875,20590500
2020-06-26,10570.9501953125,10607.0498046875,10505.2001953125,10577.349609375,21057600
2020-06-29,10496.849609375,10520.9501953125,10414.5,10506.7001953125,7494400
2020-06-30,10486.900390625,10587.099609375,10452.5,10566.7998046875,7490100
2020-07-01,10598.900390625,10615.150390625,10482.349609375,10511.900390625,7810600
2020-07-02,10716.099609375,10757.7998046875,10650.2998046875,10656.4501953125,8435900
2020-07-03,10776.2998046875,10797.099609375,10732.4501953125,10780.650390625,7882100
2020-07-06,10919.25,10963.7998046875,10859.25,10887.7998046875,7806900
2020-07-07,10958.0,10972.650390625,10847.2998046875,10958.5,9025100
2020-07-08,10870.9501953125,11006.849609375,10842.5498046875,10979.400390625,11147000
2020-07-09,10962.7001953125,10984.599609375,10898.849609375,10918.849609375,8332100
2020-07-10,10919.7001953125,10975.7998046875,10868.75,10918.5,8597600
2020-07-13,10953.75,11036.0498046875,10902.4501953125,11001.0498046875,7430100
2020-07-14,10768.599609375,10911.0,10725.7001953125,10906.25,7429200
2020-07-15,10769.599609375,10974.400390625,10730.7998046875,10859.2998046875,9027300
2020-07-16,10879.900390625,10893.7998046875,10734.400390625,10852.2998046875,8567200
2020-07-17,11045.849609375,11074.7998046875,10893.150390625,10895.5,8691500
2020-07-20,11159.4501953125,11174.349609375,11094.0498046875,11138.5,7220900
2020-07-21,11283.900390625,11300.900390625,11244.650390625,11261.2998046875,9943400
2020-07-22,11249.4501953125,11355.0,11173.9501953125,11348.9501953125,9725300
2020-07-23,11334.2998046875,11356.150390625,11225.4501953125,11255.599609375,7892500
2020-07-24,11297.75,11326.9501953125,11202.2001953125,11270.7998046875,8515500
2020-07-27,11231.2998046875,11328.900390625,11188.25,11328.900390625,7780000
2020-07-28,11388.400390625,11404.5,11253.150390625,11255.0498046875,8586900
2020-07-29,11310.849609375,11428.150390625,11258.7998046875,11369.5498046875,8001700
2020-07-30,11231.2998046875,11403.9501953125,11207.900390625,11361.9501953125,8960400
2020-07-31,11222.9501953125,11286.2001953125,11177.099609375,11269.25,8575500
2020-08-03,11056.0,11208.9501953125,11046.9501953125,11208.5498046875,9824000
2020-08-04,11244.099609375,11258.849609375,11074.0498046875,11113.650390625,0
2020-08-05,11248.400390625,11368.400390625,11213.25,11304.400390625,8680100
2020-08-06,11345.4501953125,11396.150390625,11278.150390625,11329.5,8256600
2020-08-07,11361.400390625,11377.150390625,11297.150390625,11337.2001953125,6809200
2020-08-10,11433.0,11491.9501953125,11401.5498046875,11426.2998046875,7469800
2020-08-11,11471.25,11531.5,11455.9501953125,11486.150390625,8583900
2020-08-12,11458.25,11470.900390625,11389.7001953125,11441.0498046875,9549800
2020-08-13,11458.900390625,11512.650390625,11429.25,11488.099609375,8147300
2020-08-14,11337.5498046875,11525.9501953125,11269.400390625,11511.400390625,9131300
2020-08-17,11402.849609375,11422.7001953125,11296.849609375,11411.2001953125,8322400
2020-08-18,11541.9501953125,11556.849609375,11412.849609375,11419.2001953125,0
2020-08-19,11564.5,11618.5498046875,11550.9501953125,11608.900390625,0
2020-08-20,11479.0,11524.650390625,11451.5,11478.5,0
2020-08-21,11535.7998046875,11589.25,11526.0498046875,11581.25,0
2020-08-24,11619.150390625,11648.5,11578.5,11579.9501953125,0
2020-08-25,11625.599609375,11681.5498046875,11575.650390625,11668.9501953125,0
2020-08-26,11694.349609375,11705.599609375,11611.4501953125,11668.599609375,0
2020-08-27,11709.4501953125,11762.25,11692.650390625,11755.400390625,0
2020-08-28,11791.5,11830.7001953125,11743.25,11755.599609375,0
2020-08-31,11496.0498046875,11927.2001953125,11438.75,11913.5498046875,0
2020-09-01,11586.599609375,11651.650390625,11477.849609375,11570.150390625,0
2020-09-02,11660.599609375,11681.400390625,11554.650390625,11598.400390625,0
2020-09-03,11663.349609375,11714.650390625,11643.849609375,11694.5,0
2020-09-04,11464.9501953125,11589.849609375,11436.9501953125,11491.150390625,0
2020-09-07,11478.400390625,11509.9501953125,11380.4501953125,11493.25,7090300
2020-09-08,11434.900390625,11556.4501953125,11407.4501953125,11502.900390625,0
2020-09-09,11397.9501953125,11418.4501953125,11299.599609375,11338.7001953125,0
2020-09-10,11562.650390625,11577.099609375,11453.0498046875,11481.2998046875,0
2020-09-11,11589.650390625,11609.400390625,11538.7998046875,11562.4501953125,0
2020-09-14,11566.4501953125,11690.0,11512.0498046875,11665.650390625,0
2020-09-15,11652.849609375,11666.2998046875,11580.0498046875,11613.7001953125,0
2020-09-16,11732.7001953125,11743.849609375,11653.900390625,11673.400390625,0
2020-09-17,11646.150390625,11718.2998046875,11629.2001953125,11671.25,0
2020-09-18,11640.2001953125,11716.2001953125,11581.650390625,11713.5498046875,0
2020-09-21,11367.25,11661.4501953125,11332.5,11642.0,0
2020-09-22,11264.5498046875,11411.4501953125,11177.0498046875,11411.0498046875,0
2020-09-23,11241.599609375,11369.400390625,11135.75,11366.849609375,0
2020-09-24,10922.25,11127.650390625,10906.7001953125,11122.5498046875,0
2020-09-25,11176.2998046875,11198.099609375,10974.900390625,11029.5,0
2020-09-28,11365.25,11375.4501953125,11233.5498046875,11270.5498046875,0
2020-09-29,11353.650390625,11449.4501953125,11314.4501953125,11429.400390625,0
2020-09-30,11385.2001953125,11431.650390625,11320.0,11380.2001953125,0
2020-10-01,11545.900390625,11557.400390625,11484.25,11499.650390625,0
2020-10-05,11625.599609375,11693.2998046875,11574.5,11616.599609375,0
2020-10-06,11770.75,11787.2001953125,11688.0498046875,11722.5,0
2020-10-07,11833.900390625,11857.400390625,11741.349609375,11787.4501953125,0
2020-10-08,11925.400390625,11986.9501953125,11876.599609375,11926.099609375,0
2020-10-09,11990.7001953125,12014.9501953125,11897.400390625,11944.5,0
2020-10-12,11999.0498046875,12088.900390625,11936.900390625,12047.0498046875,0
2020-10-13,11995.7001953125,12056.349609375,11959.5,12000.5498046875,0
2020-10-14,12039.0498046875,12064.0,11893.4501953125,11980.599609375,0
2020-10-15,11758.2001953125,12091.0498046875,11738.7001953125,12089.5498046875,0
2020-10-16,11843.349609375,11867.2001953125,11744.099609375,11804.25,0
2020-10-19,11952.900390625,11970.4501953125,11896.099609375,11953.75,0
2020-10-20,11976.849609375,12023.2998046875,11919.0,11941.650390625,0
2020-10-21,12009.0,12092.0498046875,11851.900390625,12036.7998046875,0
2020-10-22,11971.7998046875,12009.7001953125,11899.099609375,11965.849609375,0
2020-10-23,12006.099609375,12045.349609375,11985.150390625,12029.400390625,0
2020-10-26,11842.7001953125,12022.099609375,11788.7001953125,12017.75,0
2020-10-27,11971.900390625,11981.7001953125,11800.2001953125,11880.2998046875,0
2020-10-28,11819.0498046875,12012.2001953125,11778.400390625,12006.5,0
2020-10-29,11774.400390625,11838.2001953125,11700.0498046875,11723.25,0
2020-10-30,11748.9501953125,11855.900390625,11646.900390625,11784.849609375,0
2020-11-02,11777.849609375,11830.650390625,11675.25,11803.0498046875,0
2020-11-03,11913.349609375,11937.2001953125,11834.2001953125,11843.650390625,0
2020-11-04,12007.099609375,12026.150390625,11860.75,11890.900390625,0
2020-11-05,12217.900390625,12225.900390625,12127.4501953125,12150.349609375,0
2020-11-06,12349.150390625,12364.900390625,12232.349609375,12252.4501953125,0
2020-11-09,12545.4501953125,12557.599609375,12448.9501953125,12482.9501953125,0
2020-11-10,12683.349609375,12695.25,12556.25,12639.5,0
2020-11-11,12805.599609375,12824.0,12634.5,12733.2998046875,0
2020-11-12,12764.0498046875,12805.7001953125,12699.900390625,12766.75,0
2020-11-13,12804.25,12815.5498046875,12691.900390625,12735.599609375,0
2020-11-17,12960.900390625,13008.349609375,12884.9501953125,13007.4501953125,0
2020-11-18,13022.75,13032.599609375,12904.150390625,12948.25,0
2020-11-19,12864.849609375,13055.5,12840.0,12931.650390625,0
2020-11-20,12962.4501953125,12992.349609375,12832.099609375,12904.7001953125,0
2020-11-23,13036.650390625,13076.0,12946.650390625,13062.349609375,0
2020-11-24,13158.2998046875,13179.099609375,13090.099609375,13110.7998046875,0
2020-11-25,12959.7998046875,13244.7998046875,12935.5498046875,13231.900390625,0
2020-11-26,13087.75,13117.0498046875,12900.099609375,13001.400390625,8058100
2020-11-27,13080.2998046875,13146.849609375,13030.25,13117.099609375,0
2020-12-01,13225.7001953125,13244.2998046875,13088.0498046875,13180.2001953125,0
2020-12-02,13244.349609375,13254.849609375,13115.2001953125,13243.0,0
2020-12-03,13280.5,13342.9501953125,13252.349609375,13342.75,0
2020-12-04,13396.5,13415.0498046875,13288.9501953125,13325.099609375,0
2020-12-07,13497.849609375,13508.099609375,13387.849609375,13406.349609375,0
2020-12-08,13529.849609375,13575.4501953125,13439.2998046875,13536.75,0
2020-12-09,13649.599609375,13673.099609375,13589.849609375,13597.0498046875,0
2020-12-10,13612.349609375,13632.849609375,13519.349609375,13611.7001953125,0
2020-12-11,13647.900390625,13707.900390625,13532.2998046875,13646.2001953125,0
2020-12-14,13693.2001953125,13731.0498046875,13615.4501953125,13706.2001953125,7992900
2020-12-15,13697.7001953125,13716.150390625,13583.5498046875,13685.650390625,7278900
2020-12-16,13808.0498046875,13817.75,13735.9501953125,13792.150390625,0
2020-12-17,13852.5498046875,13890.099609375,13802.9501953125,13838.900390625,0
2020-12-18,13872.7998046875,13886.150390625,13767.4501953125,13877.75,0
2020-12-21,13431.2998046875,13887.400390625,13214.0,13852.75,0
2020-12-22,13577.349609375,13603.599609375,13272.0498046875,13467.099609375,0
2020-12-23,13725.5498046875,13744.099609375,13544.2001953125,13587.75,0
2020-12-24,13862.099609375,13882.7998046875,13748.150390625,13803.150390625,0
2020-12-28,13986.7001953125,13997.0,13929.2001953125,13930.7998046875,0
2020-12-29,14037.650390625,14077.9501953125,13964.0,14028.0498046875,0
2020-12-30,14088.4501953125,14103.849609375,13969.7998046875,14086.4501953125,0
2020-12-31,14090.75,14127.599609375,14048.099609375,14080.7998046875,0
2021-01-04,14267.0498046875,14282.400390625,14084.0498046875,14226.0,0
2021-01-05,14355.900390625,14373.849609375,14177.2001953125,14212.9501953125,0
2021-01-06,14305.650390625,14403.0498046875,14191.400390625,14399.7001953125,0
2021-01-07,14305.5,14419.349609375,14290.650390625,14417.900390625,0
2021-01-08,14514.349609375,14533.0,14393.4501953125,14424.7998046875,0
2021-01-11,14642.0498046875,14653.2001953125,14535.400390625,14638.7998046875,0
2021-01-12,14705.5,14735.4501953125,14593.349609375,14632.7001953125,0
2021-01-13,14694.9501953125,14793.25,14559.2998046875,14782.599609375,0
2021-01-14,14731.150390625,14750.0,14608.099609375,14688.2001953125,0
2021-01-15,14558.7998046875,14760.25,14482.75,14736.5,0
2021-01-18,14390.0498046875,14579.5,14332.849609375,14574.150390625,10749500
2021-01-19,14632.2001953125,14653.849609375,14470.900390625,14481.150390625,8428000
2021-01-20,14751.2998046875,14771.0,14631.7998046875,14652.0,0
2021-01-21,14686.5498046875,14860.849609375,14613.349609375,14840.9501953125,0
2021-01-22,14479.599609375,14725.25,14466.2001953125,14684.349609375,0
2021-01-25,14348.4501953125,14602.900390625,14328.099609375,14588.2001953125,0
2021-01-27,14085.849609375,14349.5,14045.150390625,14349.5,0
2021-01-28,13947.25,14017.7998046875,13846.7001953125,13932.7001953125,0
2021-01-29,13743.2998046875,14089.400390625,13704.150390625,14075.650390625,0
2021-02-01,14361.650390625,14414.599609375,13762.2001953125,13866.0498046875,0
2021-02-02,14720.5498046875,14792.0,14546.2998046875,14556.0,13720200
2021-02-03,14854.0,14931.650390625,14650.75,14824.25,13741300
2021-02-04,14977.150390625,14992.5,14806.650390625,14860.0498046875,0
2021-02-05,14988.9501953125,15099.25,14938.7998046875,15040.75,0
2021-02-08,15177.9501953125,15217.0,15103.7001953125,15123.150390625,0
2021-02-09,15171.25,15313.4501953125,15124.7998046875,15228.150390625,0
2021-02-10,15176.400390625,15233.150390625,15047.650390625,15184.2998046875,0
2021-02-11,15249.650390625,15262.2998046875,15138.2001953125,15146.099609375,0
2021-02-12,15245.75,15318.849609375,15163.650390625,15267.349609375,0
2021-02-15,15399.2001953125,15421.900390625,15326.400390625,15350.25,0
2021-02-16,15406.0,15513.5,15328.599609375,15455.400390625,0
2021-02-17,15318.5,15413.900390625,15275.7001953125,15379.2998046875,0
2021-02-18,15249.5,15368.7998046875,15210.25,15353.650390625,0
2021-02-19,15102.650390625,15275.400390625,15017.349609375,15212.5498046875,0
2021-02-22,14802.4501953125,15132.5,14758.75,15119.5498046875,0
2021-02-23,14844.25,14979.2998046875,14780.150390625,14906.0,0
2021-02-24,15094.849609375,15118.650390625,14869.650390625,14876.75,6176600
2021-02-25,15209.0,15281.25,15177.599609375,15193.5498046875,11570000
2021-02-26,14667.599609375,15045.150390625,14604.25,15005.0,0
2021-03-01,14889.650390625,14932.2998046875,14774.650390625,14834.5,0
2021-03-02,15061.599609375,15100.9501953125,14897.900390625,14993.900390625,0
2021-03-03,15379.5,15405.7001953125,15147.5498046875,15205.0498046875,0
2021-03-04,15238.75,15352.9501953125,15139.5,15172.2998046875,0
2021-03-05,15084.349609375,15248.7001953125,15009.2001953125,15139.75,0
2021-03-08,15096.849609375,15250.599609375,15062.349609375,15151.849609375,0
2021-03-09,15206.0,15252.0,15043.099609375,15189.599609375,0
2021-03-10,15284.849609375,15327.0,15209.650390625,15309.099609375,0
2021-03-12,15140.150390625,15438.5,15071.150390625,15426.5498046875,0
2021-03-15,15040.849609375,15165.400390625,14856.2998046875,15163.25,0
2021-03-16,15033.2998046875,15159.099609375,15009.7998046875,15107.7998046875,0
2021-03-17,14828.849609375,15074.7998046875,14805.75,15066.4501953125,0
2021-03-18,14662.5,14977.4501953125,14581.9501953125,14959.0498046875,0
2021-03-19,14847.25,14886.9501953125,14434.099609375,14573.2998046875,0
2021-03-22,14859.7001953125,14885.650390625,14729.4501953125,14850.75,0
2021-03-23,14952.099609375,15011.0498046875,14849.150390625,14898.2998046875,0
2021-03-24,14690.0498046875,14902.650390625,14676.349609375,14853.2001953125,0
2021-03-25,14450.5498046875,14717.599609375,14393.5,14713.349609375,0
2021-03-26,14633.5,14692.75,14539.25,14624.900390625,0
2021-03-30,14936.0498046875,14977.9501953125,14745.9501953125,14755.599609375,9292100
2021-03-31,14807.4501953125,14913.7001953125,14787.599609375,14913.0,0
2021-04-01,14993.0498046875,15008.9501953125,14813.650390625,14912.25,0
2021-04-05,14775.7001953125,14975.650390625,14596.9501953125,14970.2001953125,0
2021-04-06,14836.25,14922.2998046875,14719.400390625,14870.75,0
2021-04-07,14973.9501953125,15019.75,14810.4501953125,14869.849609375,0
2021-04-08,15036.150390625,15139.9501953125,14984.349609375,15030.0498046875,0
2021-04-09,15004.150390625,15081.900390625,14957.599609375,15045.2001953125,0
2021-04-12,14450.0498046875,14812.0,14390.099609375,14805.9501953125,0
2021-04-13,14639.400390625,14660.2001953125,14415.900390625,14501.849609375,0
2021-04-15,14719.25,14735.900390625,14487.9501953125,14655.75,0
2021-04-16,14773.2001953125,14850.150390625,14705.599609375,14741.7998046875,0
2021-04-19,14512.849609375,14535.5498046875,14346.099609375,14459.0,0
2021-04-20,14466.7998046875,14688.150390625,14373.9501953125,14680.150390625,0
2021-04-22,14564.25,14581.75,14329.599609375,14395.900390625,8103800
2021-04-23,14510.9501953125,14625.099609375,14439.900390625,14492.2001953125,0
2021-04-26,14645.900390625,14711.150390625,14590.4501953125,14618.900390625,0
2021-04-27,14807.75,14822.9501953125,14652.849609375,14662.5,0
2021-04-28,15004.650390625,15030.4501953125,14855.5498046875,14871.4501953125,0
2021-04-29,15029.9501953125,15178.849609375,14954.0498046875,15117.400390625,0
2021-04-30,14790.599609375,15005.400390625,14760.2998046875,14891.25,0
2021-05-03,14811.2001953125,14845.099609375,14583.349609375,14645.599609375,7240700
2021-05-04,14683.7001953125,14904.599609375,14647.650390625,14871.900390625,11727600
2021-05-05,14823.2001953125,14843.2998046875,14698.9501953125,14793.0,0
2021-05-06,14928.599609375,14947.150390625,14817.650390625,14878.599609375,0
2021-05-07,15021.650390625,15060.150390625,14968.2998046875,15023.0,0
2021-05-10,15146.650390625,15167.4501953125,15091.400390625,15123.349609375,0
2021-05-11,15071.400390625,15115.9501953125,14978.0498046875,15003.2001953125,0
2021-05-12,14940.0,15062.150390625,14891.099609375,15060.9501953125,0
2021-05-14,14893.2001953125,14996.9501953125,14809.0,14996.900390625,0
2021-05-17,15134.150390625,15148.5,14936.7998046875,14973.2001953125,0
2021-05-18,15325.0,15348.2998046875,15258.7001953125,15281.7001953125,0
2021-05-19,15272.5498046875,15366.2001953125,15250.2001953125,15288.0,0
2021-05-20,15164.4501953125,15317.0498046875,15142.4501953125,15288.75,0
2021-05-21,15408.5498046875,15422.7998046875,15246.900390625,15252.9501953125,0
2021-05-24,15445.2001953125,15498.0,15392.400390625,15448.150390625,0
2021-05-25,15445.599609375,15544.900390625,15401.5,15543.099609375,0
2021-05-26,15522.349609375,15541.349609375,15425.400390625,15494.849609375,0
2021-05-27,15564.349609375,15604.5,15500.5498046875,15552.650390625,0
2021-05-28,15650.349609375,15690.5,15620.0498046875,15646.599609375,0
2021-05-31,15798.7001953125,15822.349609375,15600.599609375,15659.9501953125,0
2021-06-01,15789.400390625,15875.150390625,15735.400390625,15848.0,0
2021-06-02,15832.2001953125,15853.25,15711.2001953125,15743.849609375,0
2021-06-03,15952.650390625,15968.5498046875,15881.0,15913.9501953125,0
2021-06-04,15945.849609375,16000.0,15897.150390625,15980.900390625,0
