Date,BZ=F,IOC,ONGC,BPCL,RELIANCE
2018-04-30,0.06740727339835395,-0.08444074231599785,0.015348328072670725,-0.09850866423407822,0.08737955572472611
2018-05-31,0.03168631487711515,0.07018338542758507,-0.01478581925955158,0.04196242868308353,-0.044525107099874006
2018-06-30,0.02356354476197975,-0.10977374165403209,-0.11609823556166443,-0.07890874055048869,0.06064119751458552
2018-07-31,-0.06756427278681443,0.052142253206723055,0.045055097521483845,0.04312315147495216,0.19852289118262956
2018-08-31,0.04180734381576645,-0.042416762985639345,0.08305609553873872,-0.05413187782892237,0.04585503914026834
2018-09-30,0.06621630401859324,-0.01424419490656792,-0.008162094217583515,0.03273632467263532,0.013042060920772869
2018-10-31,-0.09172618304571145,-0.10221358030330752,-0.14520859586010726,-0.30752208882715326,-0.17003587034719736
2018-11-30,-0.25112518798942407,-0.028201791989819647,-0.08828765376437797,0.16484248655110267,0.09546014249660217
2018-12-31,-0.08733660149532518,0.06476763078645043,0.06618534176488478,0.11173691387694529,-0.04046334693184939
2019-01-31,0.1400851529026852,-0.0014603953218097487,-0.05943698787660345,-0.048866118178552576,0.0902502441891091
2019-02-28,0.06475055982998779,0.05508609405067233,0.08718057525342626,0.009645680081104224,0.003172807042369996
2019-03-31,0.03511744046605081,0.11860842042044162,0.05394332917494449,0.13373500773233982,0.09961744673116435
2019-04-30,0.06248939093695771,-0.020354598158061066,0.08186666572203638,-0.015672065577565952,0.023831411289027216
2019-05-31,-0.12120585722509158,0.04636203081619161,0.016122299210364233,0.07479401406183772,-0.04602427279308419
2019-06-30,0.0314434508004382,-0.0600586133197929,-0.024729027790023395,-0.04216147769220946,-0.05967131229950695
2019-07-31,-0.020954378450036337,-0.1125847709479606,-0.18908035136587564,-0.1274164169165557,-0.07182710955440097
2019-08-31,-0.07551353682416195,-0.12084295588115523,-0.12974502555837653,0.05148144920330111,0.07417393483987222
2019-09-30,0.005775091981148783,0.18544716377066628,0.08384355591276993,0.28012357880510574,0.06488631261265265
2019-10-31,-0.00909020794931692,-0.0040792571622523255,0.07242660436424497,0.11349571938456648,0.09454221685173181
2019-11-30,0.03587537450657052,-0.11082463022768163,-0.07280585082561597,-0.028995888086719823,0.0575852465615343
2019-12-31,0.05560880806448498,-0.045542127008288524,-0.022645481189033312,-0.03988161095954634,-0.02420841496057058
2020-01-31,-0.12645691142474913,-0.10134187580686627,-0.16737161771407205,-0.07298954885116515,-0.07002885602438003
2020-02-29,-0.1408285240583469,-0.0702841784318986,-0.16964417772548757,-0.06931367173146619,-0.06059605002283952
2020-03-31,-0.7982438282861035,-0.21059059701259875,-0.22572262699794265,-0.2433667854342394,-0.17643057114597926
2020-04-30,0.105492461257783,0.03075296817723361,0.15686580790146643,0.1549165705294806,0.2748050178488093
2020-05-31,0.3351145736832355,-0.011947516147079451,0.04047177788625245,-0.07635581118787282,0.008342251072908091
2020-06-30,0.15249145100573092,0.02551307182513174,-0.022486515469275936,0.08710859178173536,0.15159147562740216
2020-07-31,0.05092865318462003,0.03567701806175094,-0.03821314919580043,0.10112685802161714,0.19717066633136948
2020-08-31,0.044712789547340925,-0.030418500378941893,0.04556170451732999,-0.014605788164507416,0.006557804879189
2020-09-30,-0.1005135780058577,-0.14930616161320476,-0.1683864672861093,-0.14416732594868797,0.07124600451938523
2020-10-31,-0.08907815635426797,0.07367294606910102,-0.06487548552991118,0.003957865632670199,-0.08391798377413995
2020-11-30,0.2393489857635105,0.0615485821195918,0.19025106290061355,0.05101107308047492,-0.06261617677227793
2020-12-31,0.08476747619755542,0.07237543974688698,0.1700386191622858,0.0214834270015567,0.028353771163426522
2021-01-31,0.07581641896633062,0.02497429534010598,-0.0523970353975205,0.006538499728534042,-0.0749453382499432
2021-02-28,0.16841590665029127,0.1249668447027541,0.2458014914820863,0.19834797376434654,0.12432782275017917
2021-03-31,-0.039952816903451094,-0.03459652133859281,-0.08308801247456987,-0.038210407610750785,-0.04045664207911415
2021-04-30,0.05674737523190121,-0.010947045531095156,0.05707691549218641,-0.014475135901731662,-0.004302483820892711
2021-05-31,0.0347784510271234,0.1844290752862161,0.049604358068254584,0.11244779819329054,0.07985363685511082
2021-06-30,0.0760244403142698,-0.012433942615730942,0.03501544085618846,-0.00829700519525911,-0.019770949626213508
2021-07-31,0.015846159975700935,-0.04502076965045143,-0.02060161819572226,-0.04948488066536871,-0.03635266443572149
2021-08-31,-0.04474365360294197,0.08634134536625604,0.044527336766361,0.05704002714544387,0.10390270736458973
2021-09-30,0.07303091045956567,0.12253281901748725,0.1967581172726991,0.03864476729533983,0.109415186328361
2021-10-31,0.07197704749037115,0.020928645112304523,0.031002379258618262,-0.0341250083451925,0.006725502084510282
2021-11-30,-0.17872525345773926,-0.03642262184270173,-0.011455274475237864,-0.1095986031057592,-0.05297051777756323
2021-12-31,0.09727919234499716,-0.064678539109015,0.002109101614623299,0.04090853569611319,-0.015607057541344282
2022-01-31,0.15928021712119556,0.11588797347635982,0.19233680278921206,0.02965061019662052,0.007760743125095004
2022-02-28,0.1018569507310838,-0.051462454567269944,-0.06127140618398652,-0.11329909836207541,-0.01139897721091554
2022-03-31,0.06627609942676749,0.03377105482677578,0.020028548958997305,0.0269353419047329,0.11031742914593679
2022-04-30,0.013164679661650247,0.05757874072546709,-0.02127408466627223,0.009003336832414277,0.0573429178692324
2022-05-31,0.11642040578660229,-0.08269169902733964,-0.05904831784928355,-0.10578947133500094,-0.05814041152627869
2022-06-30,-0.06760409891962649,-0.040687221415281805,0.001981833120987986,-0.056113194532394495,-0.014153775819441883
2022-07-31,-0.04270727667111185,-0.017663682767834032,-0.12195735290712761,0.06860367694751357,-0.03377336836241973
2022-08-31,-0.13113193627696162,0.013587144662413841,0.056181057280670466,0.012431880589256927,0.05319587670838111
2022-09-30,-0.09255719861478529,-0.0657515018719943,-0.08898109167820234,-0.07533771828732316,-0.10384730690473631
2022-10-31,0.07520367892633928,0.019231445199126007,0.05560187613484224,-0.00377986694559862,0.06978173692647704
2022-11-30,-0.10438850346868911,0.11607205376045737,0.10004628718821529,0.11644642221217083,0.06885950878826641
2022-12-31,0.005602948541481467,-0.0019587115877239825,0.039261404151034185,-0.0317155303788903,-0.06980137189992774
2023-01-31,-0.01666712039631424,0.06637489687179254,-0.012686520983192118,0.037852238299199925,-0.07894237186810482
2023-02-28,-0.007126749298341117,-0.07227473542799423,0.07437072751409435,-0.0784536025939957,-0.013386552569813581
2023-03-31,-0.05035895774220567,0.024034927113586235,-0.006598529764600514,0.08150789189329366,0.003653115991212985
2023-04-30,-0.0028874005505592493,0.04394935442028203,0.05097881847652186,0.03790184183347467,0.03765531617109108
2023-05-31,-0.09046897409614196,0.10043450378019791,-0.02580983007188742,0.016364216094735262,0.020203398896180502
2023-06-30,0.03036283370170967,0.014341032961513456,0.034267342937694956,0.003295761258883978,0.03201378697200319
2023-07-31,0.13306394478438133,0.05737923764323938,0.09938508109943545,0.03449558253408469,0.07973427305068359
2023-08-31,0.015079778453748638,-0.05087222661489754,-0.013698382809962162,-0.0919175386293718,-0.05389179484025508
2023-09-30,0.0928370772005902,0.020550459321343695,0.09679683041464049,0.017609519225560533,-0.026095735464469527
2023-10-31,-0.08652497684594174,-0.013839146151773285,-0.030161051822595653,0.007616550302654623,-0.02465111438136791
2023-11-30,-0.0538193977718171,0.2695798466269279,0.0756834205689838,0.22116596988632686,0.03839412794649455
2023-12-31,-0.07246555734268778,0.1501158034416017,0.0505108164795427,0.07989904021785854,0.08367762711448723
2024-01-31,0.05885160281836033,0.12371236975056821,0.2071667421394352,0.10860611650743213,0.0987526499054523
2024-02-29,0.023106376582390453,0.11918084679502527,0.06232844165466567,0.18402866566546283,0.023672739878517923
2024-03-31,0.04512747540788009,0.013201521829450336,0.012954236130973129,-0.0024039784174121337,0.01700269162490109
2024-04-30,0.004334411312205688,0.006536023959630377,0.05374321726195763,0.008183466311889376,-0.01276752752071264
2024-05-31,-0.07367028186599356,-0.03894845816755321,-0.06764269536251177,0.033116281239484735,-0.02526534457425278
2024-06-30,0.05702908860542255,0.019694040847666905,0.036583711065389934,-0.03221104393597596,0.0901872785350113
2024-07-31,-0.06811706106588922,0.13339120299370144,0.19788184924459795,0.141212667300616,-0.039066174341416904
2024-08-31,-0.024073355576314626,-0.026211576768079503,-0.0026392146521052595,0.05300829284839548,0.006174334249466895
2024-09-30,-0.09344652092323713,0.017809583446561916,-0.10561248391546663,0.033813029139974304,-0.022136093675164226
2024-10-31,0.019182358910346586,-0.2336060521919352,-0.11169023051065441,-0.17437902818574624,-0.10300610394956067
2024-11-30,-0.0030116547268672633,-0.028375195892439642,-0.01192305648788139,-0.06189263324878613,-0.03037295706677945
2024-12-31,0.019684297146531193,-0.02942682539435726,-0.09837292721610336,0.004099800806778298,-0.06514748070460019
